Wavenumber,Transmissivity,,,,,,,,,wavelength,trans
3361.459,91.09421,,,,2.974898697,0.9109421,,,,7.61416875,0.7480625
3363.388,91.01769,,,,2.973192507,0.9101769,,,,7.625362872,0.7381642
3365.316,90.95757,,,,2.971489156,0.9095757,,,,7.636595789,0.729079
3367.245,90.90916,,,,2.969786873,0.9090916,,,,7.647856,0.7204398
3369.173,90.87095,,,,2.968087421,0.9087095,,,,7.659155333,0.7131738
3371.102,90.84236,,,,2.966389032,0.9084236,,,,7.670488104,0.7109903
3373.031,90.83654,,,,2.964692587,0.9083654,,,,7.68184856,0.7147514
3374.959,90.89906,,,,2.962998958,0.9089906,,,,7.693248636,0.7203998
3376.887,90.98816,,,,2.961307263,0.9098816,,,,7.704676662,0.7268047
3378.816,91.06918,,,,2.959616623,0.9106918,,,,7.716144644,0.7347736
3380.745,91.13878,,,,2.957927912,0.9113878,,,,7.727640844,0.7447616
3382.673,91.20798,,,,2.956242002,0.9120798,,,,7.739177341,0.755232
3384.602,91.284,,,,2.954557138,0.91284,,,,7.750742327,0.7645584
3386.53,91.36649,,,,2.952875067,0.9136649,,,,7.762347955,0.7719082
3388.459,91.43729,,,,2.951194038,0.9143729,,,,7.773982347,0.7779446
3390.387,91.50496,,,,2.949515793,0.9150496,,,,7.785657728,0.7828989
3392.316,91.56934,,,,2.947838586,0.9156934,,,,7.797368232,0.7871085
3394.244,91.5943,,,,2.946164153,0.915943,,,,7.809107919,0.7902803
3396.173,91.62617,,,,2.944490755,0.9162617,,,,7.820889126,0.7928909
3398.102,91.67542,,,,2.942819256,0.9167542,,,,7.832699798,0.7949615
3400.03,91.72989,,,,2.941150519,0.9172989,,,,7.844552351,0.7968825
3401.959,91.74255,,,,2.93948281,0.9174255,,,,7.856434656,0.7988946
3403.887,91.70427,,,,2.937817854,0.9170427,,,,7.868359203,0.8018073
3405.816,91.67289,,,,2.93615392,0.9167289,,,,7.880313794,0.8053887
3407.744,91.67122,,,,2.934492732,0.9167122,,,,7.892310995,0.8097045
3409.673,91.68127,,,,2.932832562,0.9168127,,,,7.904344781,0.814176
3411.601,91.684,,,,2.931175129,0.91684,,,,7.916409054,0.8183253
3413.53,91.66482,,,,2.929518709,0.9166482,,,,7.928516495,0.8211788
3415.458,91.65495,,,,2.927865018,0.9165495,,,,7.940654723,0.8223205
3417.387,91.65319,,,,2.926212337,0.9165319,,,,7.952836498,0.8220269
3419.316,91.64341,,,,2.92456152,0.9164341,,,,7.965049363,0.8239353
3421.244,91.6367,,,,2.92291342,0.916367,,,,7.977306159,0.830145
3423.173,91.61103,,,,2.921266322,0.9161103,,,,7.989594352,0.8377446
3425.101,91.57952,,,,2.919621932,0.9157952,,,,8.001926864,0.8434826
3427.03,91.55555,,,,2.917978541,0.9155555,,,,8.014291084,0.8479038
3428.958,91.53527,,,,2.91633785,0.9153527,,,,8.026700015,0.8514361
3430.887,91.52814,,,,2.914698152,0.9152814,,,,8.039147432,0.8543594
3432.815,91.53236,,,,2.913061147,0.9153236,,,,8.051627033,0.8565782
3434.744,91.55048,,,,2.911425131,0.9155048,,,,8.064151942,0.8583112
3436.673,91.59097,,,,2.909790952,0.9159097,,,,8.076709355,0.859341
3438.601,91.61968,,,,2.908159452,0.9161968,,,,8.089312481,0.8599393
3440.53,91.66078,,,,2.906528936,0.9166078,,,,8.101948438,0.8600636
3442.458,91.72699,,,,2.904901091,0.9172699,,,,8.114630517,0.860162
3444.387,91.79305,,,,2.903274226,0.9179305,,,,8.127345755,0.8601378
3446.315,91.86047,,,,2.901650023,0.9186047,,,,8.140107531,0.8597242
3448.244,91.88953,,,,2.900026796,0.9188953,,,,8.1529028,0.8588413
3450.172,91.89498,,,,2.898406224,0.9189498,,,,8.165745026,0.8581361
3452.101,91.94201,,,,2.896786624,0.9194201,,,,8.178627773,0.8573036
3454.03,92.0248,,,,2.895168832,0.920248,,,,8.191544524,0.8568108
3455.958,92.10423,,,,2.893553683,0.9210423,,,,8.20450887,0.8566065
3457.886,92.16217,,,,2.891940336,0.9216217,,,,8.217507564,0.8570432
3459.815,92.22079,,,,2.890327951,0.9222079,,,,8.230554287,0.857967
3461.744,92.2914,,,,2.888717363,0.922914,,,,8.243635707,0.8590413
3463.672,92.36467,,,,2.887109403,0.9236467,,,,8.256765594,0.8598061
3465.601,92.41069,,,,2.885502399,0.9241069,,,,8.269930533,0.8610995
3467.529,92.46325,,,,2.883898015,0.9246325,,,,8.283144381,0.8630474
3469.458,92.5153,,,,2.882294583,0.925153,,,,8.296393641,0.8653122
3471.386,92.53871,,,,2.880693763,0.9253871,,,,8.309692259,0.8673001
3473.315,92.54936,,,,2.879093892,0.9254936,,,,8.323033579,0.8689381
3475.243,92.56611,,,,2.877496624,0.9256611,,,,8.336410858,0.8703544
3477.172,92.57909,,,,2.875900301,0.9257909,,,,8.34983818,0.871582
3479.101,92.61005,,,,2.874305747,0.9261005,,,,8.363301832,0.8722278
3481.029,92.64687,,,,2.872713787,0.9264687,,,,8.376815989,0.8722732
3482.958,92.67145,,,,2.871122764,0.9267145,,,,8.390366852,0.8718497
3484.886,92.67534,,,,2.869534326,0.9267534,,,,8.40396869,0.8716662
3486.815,92.6712,,,,2.867946823,0.926712,,,,8.417607615,0.8716119
3488.743,92.68732,,,,2.866361896,0.9268732,,,,8.43129799,0.8716371
3490.672,92.7029,,,,2.864777899,0.927029,,,,8.445032969,0.8714748
3492.6,92.71955,,,,2.863196473,0.9271955,,,,8.458805617,0.8711532
3494.529,92.72979,,,,2.861615972,0.9272979,,,,8.472630438,0.8693238
3496.458,92.74892,,,,2.860037215,0.9274892,,,,8.486493322,0.8650395
3498.386,92.77345,,,,2.858461016,0.9277345,,,,8.50040887,0.8614597
3500.315,92.80187,,,,2.856885737,0.9280187,,,,8.514362879,0.8580044
3502.243,92.86163,,,,2.855313009,0.9286163,,,,8.528370049,0.8481265
3504.172,92.86317,,,,2.853741198,0.9286317,,,,8.542416086,0.8311736
3506.1,92.80775,,,,2.852171929,0.9280775,,,,8.556515787,0.8140485
3508.029,92.83374,,,,2.850603573,0.9283374,,,,8.570662109,0.806782
3509.957,92.92819,,,,2.849037752,0.9292819,,,,8.584847915,0.8109825
3511.886,92.98073,,,,2.847472839,0.9298073,,,,8.599088153,0.8199579
3513.814,93.00236,,,,2.845910455,0.9300236,,,,8.613368292,0.8273802
3515.743,93.01682,,,,2.844348975,0.9301682,,,,8.627703383,0.8321388
3517.672,93.01208,,,,2.842789208,0.9301208,,,,8.6420788,0.8349779
3519.6,93.03004,,,,2.841231958,0.9303004,,,,8.656509695,0.8367346
3521.529,93.08588,,,,2.839675607,0.9308588,,,,8.670981347,0.8381592
3523.457,93.12264,,,,2.838121765,0.9312264,,,,8.68550901,0.8406075
3525.386,93.10543,,,,2.836568818,0.9310543,,,,8.700077866,0.8445052
3527.314,93.09035,,,,2.835018374,0.9309035,,,,8.714703273,0.849522
3529.243,93.08759,,,,2.83346882,0.9308759,,,,8.729377936,0.8549329
3531.171,93.05775,,,,2.831921762,0.9305775,,,,8.744094457,0.860412
3533.1,93.00727,,,,2.830375591,0.9300727,,,,8.758868354,0.8653865
3535.029,92.97017,,,,2.828831107,0.9297017,,,,8.773684561,0.8701708
3536.957,92.94402,,,,2.827289108,0.9294402,,,,8.788558703,0.8746397
3538.885,92.90738,,,,2.825748788,0.9290738,,,,8.803475612,0.8783331
3540.814,92.89293,,,,2.824209348,0.9289293,,,,8.818451021,0.880946
3542.743,92.90823,,,,2.822671585,0.9290823,,,,8.833469663,0.8832285
3544.671,92.93353,,,,2.821136292,0.9293353,,,,8.848547378,0.8857186
3546.6,92.90659,,,,2.819601872,0.9290659,,,,8.863668797,0.8885971
3548.528,92.79943,,,,2.818069915,0.9279943,,,,8.878849869,0.8911908
3550.457,92.70776,,,,2.816538829,0.9270776,,,,8.894075123,0.893287
3552.385,92.67604,,,,2.815010197,0.9267604,,,,8.90936062,0.8947282
3554.314,92.58344,,,,2.813482433,0.9258344,,,,8.924698747,0.8955933
3556.242,92.45528,,,,2.811957117,0.9245528,,,,8.940081784,0.8958657
3558.171,92.38808,,,,2.810432663,0.9238808,,,,8.955525963,0.8958591
3560.1,92.34782,,,,2.808909862,0.9234782,,,,8.971015546,0.8952821
3562.028,92.26131,,,,2.807389498,0.9226131,,,,8.98656688,0.894284
3563.957,92.22579,,,,2.805869992,0.9222579,,,,9.00216412,0.8927224
3565.885,92.27566,,,,2.804352917,0.9227566,,,,9.017823729,0.8908845
3567.814,92.24273,,,,2.802836695,0.9224273,,,,9.033529752,0.8883144
3569.742,92.02702,,,,2.801322897,0.9202702,,,,9.04929877,0.8848308
3571.671,91.84158,,,,2.799809949,0.9184158,,,,9.065122937,0.8811521
3573.599,91.75617,,,,2.798299417,0.9175617,,,,9.080994296,0.878733
3575.528,91.69653,,,,2.796789733,0.9169653,,,,9.096929604,0.8773622
3577.457,91.62307,,,,2.795281676,0.9162307,,,,9.112912633,0.8759399
3579.385,91.52812,,,,2.793776026,0.9152812,,,,9.128960257,0.873494
3581.314,91.41051,,,,2.792271217,0.9141051,,,,9.145056137,0.8703951
3583.242,91.27036,,,,2.790768807,0.9127036,,,,9.161217269,0.867038
3585.171,91.16216,,,,2.789267234,0.9116216,,,,9.1774272,0.8636131
3587.099,91.06098,,,,2.787768054,0.9106098,,,,9.193703049,0.8598978
3589.028,90.7451,,,,2.786269709,0.907451,,,,9.210028247,0.8561042
3590.956,90.1965,,,,2.784773748,0.901965,,,,9.226420038,0.8527624
3592.885,89.61967,,,,2.783278619,0.8961967,,,,9.242870281,0.8511315
3594.813,88.897,,,,2.781785868,0.88897,,,,9.259370715,0.852021
3596.742,87.90504,,,,2.780293944,0.8790504,,,,9.275938771,0.8554207
3598.671,86.75371,,,,2.778803619,0.8675371,,,,9.292557591,0.8603165
3600.599,85.63377,,,,2.777315663,0.8563377,,,,9.309244732,0.8660877
3602.528,84.80891,,,,2.775828529,0.8480891,,,,9.325983215,0.8716409
3604.456,84.54158,,,,2.774343757,0.8454158,,,,9.342790729,0.8762368
3606.385,84.82092,,,,2.772859803,0.8482092,,,,9.359650174,0.8793285
3608.313,85.39544,,,,2.771378204,0.8539544,,,,9.376579368,0.8807893
3610.242,85.97113,,,,2.76989742,0.8597113,,,,9.393569914,0.8814651
3612.17,86.51219,,,,2.768418984,0.8651219,,,,9.41061329,0.8828515
3614.099,87.08033,,,,2.766941359,0.8708033,,,,9.427727512,0.8851606
3616.028,87.50494,,,,2.765465312,0.8750494,,,,9.444895176,0.887593
3617.956,87.94065,,,,2.763991602,0.8794065,,,,9.46213443,0.8891559
3619.885,88.29922,,,,2.762518699,0.8829922,,,,9.479427746,0.8892661
3621.813,88.36583,,,,2.761048127,0.8836583,,,,9.496793408,0.8869377
3623.742,88.3627,,,,2.759578359,0.883627,,,,9.51421376,0.884137
3625.67,88.47321,,,,2.758110915,0.8847321,,,,9.531707224,0.8848648
3627.599,88.75178,,,,2.756644271,0.8875178,,,,9.549256017,0.8866827
3629.527,89.00972,,,,2.755179945,0.8900972,,,,9.566878701,0.8866925
3631.456,88.72247,,,,2.753716416,0.8872247,,,,9.584566548,0.8866772
3633.385,88.44238,,,,2.75225444,0.8844238,,,,9.6023107,0.8872423
3635.313,88.2215,,,,2.750794773,0.882215,,,,9.620129929,0.8874637
3637.241,87.93036,,,,2.749336654,0.8793036,,,,9.638006128,0.8868723
3639.17,87.65946,,,,2.747879324,0.8765946,,,,9.655958209,0.8859621
3641.099,87.45319,,,,2.746423539,0.8745319,,,,9.673967933,0.8850331
3643.027,87.32427,,,,2.744970048,0.8732427,,,,9.692054357,0.8840821
3644.956,87.36483,,,,2.743517343,0.8736483,,,,9.710199108,0.8829731
3646.884,87.70747,,,,2.742066926,0.8770747,,,,9.728421389,0.8818198
3648.813,88.15451,,,,2.740617291,0.8815451,,,,9.74670269,0.8806508
3650.741,88.34174,,,,2.739169938,0.8834174,,,,9.765062365,0.8795211
3652.67,88.25018,,,,2.737723364,0.8825018,,,,9.783491337,0.8784926
3654.598,88.27976,,,,2.736279065,0.8827976,,,,9.801980392,0.877803
3656.527,88.50227,,,,2.734835542,0.8850227,,,,9.820549106,0.87771
3658.456,88.52914,,,,2.733393541,0.8852914,,,,9.839178625,0.8787883
3660.384,88.53882,,,,2.731953806,0.8853882,,,,9.857888677,0.8808672
3662.313,88.60844,,,,2.730514841,0.8860844,,,,9.876660267,0.8833127
3664.241,88.6579,,,,2.729078137,0.886579,,,,9.895513275,0.885596
3666.17,88.74026,,,,2.727642199,0.8874026,,,,9.914428567,0.8878195
3668.098,88.92215,,,,2.726208515,0.8892215,,,,9.933426178,0.8888615
3670.027,89.14561,,,,2.724775594,0.8914561,,,,9.952486828,0.8871718
3671.955,89.11668,,,,2.723344921,0.8911668,,,,9.971630711,0.8807094
3673.884,89.12711,,,,2.721915009,0.8912711,,,,9.990848383,0.8670081
3675.813,89.39938,,,,2.720486597,0.8939938,,,,10.01013125,0.8510877
3677.741,89.17545,,,,2.719060423,0.8917545,,,,10.02949373,0.8483386
3679.67,88.95452,,,,2.717635005,0.8895452,,,,10.04893126,0.8634168
3681.598,88.90726,,,,2.716211819,0.8890726,,,,10.06844225,0.8820901
3683.527,88.89216,,,,2.714789385,0.8889216,,,,10.08803119,0.894163
3685.455,88.9314,,,,2.713369177,0.889314,,,,10.1076965,0.9006559
3687.384,89.12006,,,,2.711949718,0.8912006,,,,10.1274376,0.9040221
3689.312,89.34703,,,,2.710532479,0.8934703,,,,10.14725699,0.9043973
3691.241,89.2763,,,,2.709115986,0.892763,,,,10.16715411,0.9010948
3693.169,89.09012,,,,2.707701706,0.8909012,,,,10.18712734,0.8936679
3695.098,88.9663,,,,2.706288169,0.889663,,,,10.20718128,0.8819182
3697.027,88.97132,,,,2.704876107,0.8897132,,,,10.22731433,0.8657321
3698.955,89.01369,,,,2.703466249,0.8901369,,,,10.24752591,0.8451679
3700.884,89.14727,,,,2.70205713,0.8914727,,,,10.26781859,0.8266711
3702.812,89.24014,,,,2.700650209,0.8924014,,,,10.28819074,0.8240468
3704.741,89.23343,,,,2.699244023,0.8923343,,,,10.30864389,0.8403646
3706.669,89.27892,,,,2.697840028,0.8927892,,,,10.32917959,0.8596005
3708.598,89.42135,,,,2.696436767,0.8942135,,,,10.34979727,0.8714511
3710.526,89.64971,,,,2.69503569,0.8964971,,,,10.37049635,0.8775636
3712.455,89.81715,,,,2.693635344,0.8981715,,,,10.39127839,0.8811343
3714.384,89.72627,,,,2.692236452,0.8972627,,,,10.41214498,0.8840806
3716.312,89.60622,,,,2.690839736,0.8960622,,,,10.43309444,0.8871535
3718.24,89.6221,,,,2.689444468,0.896221,,,,10.45412948,0.8905576
3720.169,89.64466,,,,2.688049925,0.8964466,,,,10.4752495,0.8937633
3722.098,89.72471,,,,2.686656826,0.8972471,,,,10.49645283,0.8967098
3724.026,89.80166,,,,2.685265892,0.8980166,,,,10.51774438,0.9000919
3725.955,89.81312,,,,2.683875678,0.8981312,,,,10.53912249,0.903291
3727.883,89.76257,,,,2.682487621,0.8976257,,,,10.56058656,0.9058455
3729.812,89.73358,,,,2.681100281,0.8973358,,,,10.58213936,0.9082267
3731.74,89.90444,,,,2.679715093,0.8990444,,,,10.60378031,0.910594
3733.669,90.02574,,,,2.678330618,0.9002574,,,,10.6255077,0.9129221
3735.597,90.07722,,,,2.67694829,0.9007722,,,,10.64732658,0.9156433
3737.526,89.97387,,,,2.675566672,0.8997387,,,,10.66923525,0.9189681
3739.455,89.72672,,,,2.674186479,0.8972672,,,,10.69123312,0.9224621
3741.383,89.66078,,,,2.672808424,0.8966078,,,,10.71332305,0.9254005
3743.312,89.86017,,,,2.671431075,0.8986017,,,,10.73550444,0.9274604
3745.24,90.09471,,,,2.670055858,0.9009471,,,,10.75777556,0.9289188
3747.169,89.81179,,,,2.668681343,0.8981179,,,,10.7801416,0.9297634
3749.097,89.87714,,,,2.667308955,0.8987714,,,,10.80260083,0.9296713
3751.026,90.01274,,,,2.665937266,0.9001274,,,,10.82515268,0.9287582
3752.954,89.8087,,,,2.664567698,0.898087,,,,10.84780005,0.9274448
3754.883,89.46877,,,,2.663198827,0.8946877,,,,10.8705412,0.9256556
3756.812,89.32907,,,,2.661831361,0.8932907,,,,10.8933779,0.9231975
3758.74,89.31899,,,,2.660466007,0.8931899,,,,10.91631195,0.9195934
3760.669,89.26955,,,,2.659101346,0.8926955,,,,10.93934277,0.9145607
3762.597,89.156,,,,2.657738791,0.89156,,,,10.96246977,0.9075888
3764.526,89.14767,,,,2.656376925,0.8914767,,,,10.98569476,0.8998388
3766.454,89.18216,,,,2.655017159,0.8918216,,,,11.00901958,0.8953215
3768.383,89.18915,,,,2.653658081,0.8918915,,,,11.03244244,0.8953195
3770.311,89.24541,,,,2.652301097,0.8924541,,,,11.05596641,0.895008
3772.24,89.12806,,,,2.650944797,0.8912806,,,,11.07959091,0.8907858
3774.168,89.02268,,,,2.649590585,0.8902268,,,,11.10331412,0.8845152
3776.097,89.00957,,,,2.648237055,0.8900957,,,,11.12714161,0.881311
3778.026,89.05115,,,,2.646884908,0.8905115,,,,11.1510716,0.8832474
3779.954,89.1013,,,,2.64553484,0.891013,,,,11.17510348,0.8875205
3781.883,88.99911,,,,2.644185449,0.8899911,,,,11.19924042,0.891065
3783.811,88.91896,,,,2.642838133,0.8891896,,,,11.22348186,0.892945
3785.74,88.89282,,,,2.641491492,0.8889282,,,,11.24782594,0.8944547
3787.668,88.80022,,,,2.640146919,0.8880022,,,,11.27227839,0.8968895
3789.597,88.69333,,,,2.638803018,0.8869333,,,,11.29683739,0.9010129
3791.525,88.61214,,,,2.63746118,0.8861214,,,,11.32150236,0.9059592
3793.454,88.57922,,,,2.636120011,0.8857922,,,,11.34627656,0.9106098
3795.383,88.60237,,,,2.634780205,0.8860237,,,,11.37115942,0.9145287
3797.311,88.59461,,,,2.633442454,0.8859461,,,,11.39614906,0.9177168
3799.24,88.51047,,,,2.632105368,0.8851047,,,,11.42125139,0.9204708
3801.168,88.60822,,,,2.630770332,0.8860822,,,,11.44646454,0.9232733
3803.097,88.43591,,,,2.629435957,0.8843591,,,,11.47178795,0.9257996
3805.025,88.12415,,,,2.628103626,0.8812415,,,,11.49722497,0.9279684
3806.954,88.07219,,,,2.626771955,0.8807219,,,,11.52277373,0.9294838
3808.882,87.79308,,,,2.625442321,0.8779308,,,,11.54843628,0.9302409
3810.811,87.47852,,,,2.624113345,0.8747852,,,,11.57421473,0.9303407
3812.74,87.40121,,,,2.622785713,0.8740121,,,,11.60010853,0.9301176
3814.668,87.50794,,,,2.621460111,0.8750794,,,,11.6261171,0.9293315
3816.596,87.67502,,,,2.620135849,0.8767502,,,,11.65224255,0.9277092
3818.525,87.57613,,,,2.618812238,0.8757613,,,,11.67848705,0.925588
3820.454,87.66528,,,,2.617489963,0.8766528,,,,11.70484866,0.9228841
3822.382,87.7208,,,,2.616169708,0.877208,,,,11.73133094,0.9196957
3824.311,87.4971,,,,2.6148501,0.874971,,,,11.75793331,0.9153146
3826.239,87.45015,,,,2.613532505,0.8745015,,,,11.78465384,0.9093572
3828.168,87.43243,,,,2.612215556,0.8743243,,,,11.81149887,0.901076
3830.096,87.43568,,,,2.610900615,0.8743568,,,,11.83846649,0.8874205
3832.025,87.53328,,,,2.609586315,0.8753328,,,,11.86555613,0.8665351
3833.953,87.57814,,,,2.608274019,0.8757814,,,,11.89277144,0.8546032
3835.882,87.64311,,,,2.606962362,0.8764311,,,,11.92011047,0.8653233
3837.811,87.77995,,,,2.605652024,0.8777995,,,,11.94757547,0.8803509
3839.739,87.78049,,,,2.604343681,0.8778049,,,,11.97516877,0.8864452
3841.668,87.65051,,,,2.603035973,0.8765051,,,,12.00288838,0.8880655
3843.596,87.59361,,,,2.601730255,0.8759361,,,,12.03073805,0.8889117
3845.525,87.50323,,,,2.60042517,0.8750323,,,,12.05871727,0.8897468
3847.453,87.41253,,,,2.599122069,0.8741253,,,,12.08682547,0.8906577
3849.382,87.45192,,,,2.597819598,0.8745192,,,,12.11506501,0.8916511
3851.31,87.65852,,,,2.596519106,0.8765852,,,,12.14343829,0.8931867
3853.239,88.06195,,,,2.595219243,0.8806195,,,,12.17194331,0.8953106
3855.167,87.98062,,,,2.593921353,0.8798062,,,,12.20058394,0.8970526
3857.096,87.51502,,,,2.592624088,0.8751502,,,,12.22935968,0.8979131
3859.025,87.27018,,,,2.59132812,0.8727018,,,,12.25826998,0.8979061
3860.953,87.19485,,,,2.590034119,0.8719485,,,,12.28731729,0.8965572
3862.882,87.16776,,,,2.588740738,0.8716776,,,,12.3165041,0.8944287
3864.81,87.08144,,,,2.587449318,0.8708144,,,,12.34582838,0.8931322
3866.739,86.84338,,,,2.586158518,0.8684338,,,,12.37529416,0.8940773
3868.667,86.71191,,,,2.584869672,0.8671191,,,,12.40489939,0.898095
3870.596,86.73257,,,,2.583581443,0.8673257,,,,12.43464815,0.9031151
3872.524,86.52551,,,,2.582295165,0.8652551,,,,12.46453839,0.9068562
3874.453,86.40419,,,,2.5810095,0.8640419,,,,12.49457423,0.9086716
3876.382,86.26991,,,,2.579725115,0.8626991,,,,12.52475361,0.9092375
3878.31,86.22459,,,,2.578442672,0.8622459,,,,12.55507913,0.9089306
3880.239,86.30772,,,,2.57716084,0.8630772,,,,12.58555345,0.9072662
3882.167,86.27285,,,,2.575880945,0.8627285,,,,12.61617606,0.9039188
3884.096,86.2295,,,,2.574601658,0.862295,,,,12.64694645,0.8996865
3886.024,86.30578,,,,2.573324303,0.8630578,,,,12.67786892,0.8948012
3887.953,86.1595,,,,2.572047553,0.861595,,,,12.70894135,0.8889928
3889.881,86.11922,,,,2.570772731,0.8611922,,,,12.74016647,0.8815001
3891.81,86.20855,,,,2.569498511,0.8620855,,,,12.77154704,0.8730715
3893.739,86.10072,,,,2.568225554,0.8610072,,,,12.80308093,0.864178
3895.667,85.97897,,,,2.566954516,0.8597897,,,,12.83477258,0.8551054
3897.595,86.01929,,,,2.565684736,0.8601929,,,,12.86662151,0.8459792
3899.524,86.17882,,,,2.564415554,0.8617882,,,,12.89862724,0.8378378
3901.453,86.27741,,,,2.563147627,0.8627741,,,,12.93079259,0.8313663
3903.381,86.29145,,,,2.56188161,0.8629145,,,,12.96312044,0.8272823
3905.31,86.20615,,,,2.560616187,0.8620615,,,,12.99560865,0.8256586
3907.238,86.03108,,,,2.559352668,0.8603108,,,,13.02826182,0.8265976
3909.167,85.88117,,,,2.558089741,0.8588117,,,,13.06107949,0.8289431
3911.095,85.75972,,,,2.556828714,0.8575972,,,,13.09406119,0.831685
3913.024,85.69962,,,,2.555568277,0.8569962,,,,13.12720988,0.8342336
3914.952,85.73193,,,,2.554309734,0.8573193,,,,13.16052857,0.8360731
3916.881,85.85765,,,,2.553051778,0.8585765,,,,13.19401509,0.8373533
3918.81,85.90842,,,,2.55179506,0.8590842,,,,13.2276742,0.8374245
3920.738,85.92233,,,,2.55054023,0.8592233,,,,13.26150372,0.8361707
3922.667,85.9418,,,,2.549285983,0.859418,,,,13.2955085,0.8335574
3924.595,85.98829,,,,2.548033619,0.8598829,,,,13.32968633,0.8290423
3926.524,85.96505,,,,2.546781836,0.8596505,,,,13.36404212,0.8226944
3928.452,85.95644,,,,2.54553193,0.8595644,,,,13.39857367,0.8139764
3930.381,86.04044,,,,2.544282603,0.8604044,,,,13.43328413,0.8006274
3932.309,86.1616,,,,2.543035148,0.861616,,,,13.46817672,0.7814892
3934.238,86.2423,,,,2.54178827,0.862423,,,,13.50325104,0.7537846
3936.167,86.30019,,,,2.540542614,0.8630019,,,,13.53850669,0.7118014
3938.095,86.39426,,,,2.539298823,0.8639426,,,,13.57394877,0.6419279
3940.024,86.48128,,,,2.538055606,0.8648128,,,,13.60957504,0.5185456
3941.952,86.56448,,,,2.536814248,0.8656448,,,,13.64538882,0.3241277
3943.881,86.58517,,,,2.535573462,0.8658517,,,,13.68139346,0.1498779
3945.809,86.55757,,,,2.534334531,0.8655757,,,,13.7175886,0.1243978
3947.738,86.61999,,,,2.533096168,0.8661999,,,,13.75397387,0.1966965
3949.666,86.66441,,,,2.531859656,0.8666441,,,,13.79055457,0.2330368
3951.595,86.63978,,,,2.53062371,0.8663978,,,,13.82732847,0.1953932
3953.523,86.64812,,,,2.52938961,0.8664812,,,,13.86429901,0.1227804
3955.452,86.66637,,,,2.528156074,0.8666637,,,,13.90146972,0.1017716
3957.38,86.64576,,,,2.526924379,0.8664576,,,,13.93883833,0.1932678
3959.309,86.62217,,,,2.525693246,0.8662217,,,,13.97641034,0.343424
3961.238,86.58954,,,,2.524463312,0.8658954,,,,14.01418544,0.4769359
3963.166,86.51914,,,,2.523235211,0.8651914,,,,14.05216332,0.577835
3965.095,86.48545,,,,2.522007669,0.8648545,,,,14.09034759,0.6541954
3967.023,86.45493,,,,2.520781957,0.8645493,,,,14.12874194,0.7119557
3968.952,86.3598,,,,2.5195568,0.863598,,,,14.1673441,0.7552567
3970.88,86.27786,,,,2.518333468,0.8627786,,,,14.20615979,0.7881761
3972.809,86.20441,,,,2.517110689,0.8620441,,,,14.24518673,0.8133624
3974.737,86.1022,,,,2.515889731,0.861022,,,,14.28443073,0.8323666
3976.666,86.03669,,,,2.514669323,0.8603669,,,,14.3238895,0.8465704
3978.594,85.99342,,,,2.513450732,0.8599342,,,,14.36356893,0.8575774
3980.523,85.94819,,,,2.512232689,0.8594819,,,,14.40346674,0.8665211
3982.452,85.94195,,,,2.511015826,0.8594195,,,,14.44358682,0.8739039
3984.38,85.96788,,,,2.509800772,0.8596788,,,,14.48393312,0.881067
3986.309,85.98648,,,,2.508586264,0.8598648,,,,14.52450546,0.8883561
3988.237,85.97706,,,,2.507373559,0.8597706,,,,14.56530361,0.8951936
3990.166,85.94858,,,,2.506161398,0.8594858,,,,14.60633374,0.9024747
3992.094,85.93777,,,,2.504951036,0.8593777,,,,14.64759355,0.9103851
3994.023,85.92806,,,,2.503741215,0.8592806,,,,14.68908711,0.9184364
3995.951,85.92174,,,,2.502533189,0.8592174,,,,14.7308186,0.9264552
3997.88,85.90753,,,,2.501325703,0.8590753,,,,14.77278787,0.9344449
3999.809,85.85844,,,,2.500119381,0.8585844,,,,14.81499479,0.9421562
